book-of-poetry/odes-of-zhou-and-the-south/zhs	Juan Er	3	维以不永伤。	wéi yǐ bù yǒng shāng
book-of-poetry/odes-of-zhou-and-the-south/zhs	Juan Er	4	陟彼砠矣、	zhì bǐ jū yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Juan Er	4	我马瘏矣、	wǒ mǎ tú yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Juan Er	4	我仆痡矣、	wǒ pú pū yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Juan Er	4	云何吁矣。	yún hé xū yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	1	南有樛木、	nán yǒu jiū mù
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	1	葛藟累之。	gé lěi léi zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	1	乐只君子、	lè zhǐ jūn zi
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	1	福履绥之。	fú lǚ suí zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	2	南有樛木、	nán yǒu jiū mù
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	2	葛藟荒之。	gé lěi huāng zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	2	乐只君子、	lè zhǐ jūn zi
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	2	福履将之。	fú lǚ jiāng zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	3	南有樛木、	nán yǒu jiū mù
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	3	葛藟萦之。	gé lěi yíng zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	3	乐只君子、	lè zhǐ jūn zi
book-of-poetry/odes-of-zhou-and-the-south/zhs	Jiu Mu	3	福履成之。	fú lǚ chéng zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	1	螽斯羽、	zhōng sī yǔ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	1	诜诜兮。	shēn shēn xī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	1	宜尔子孙、	yí ěr zǐ sūn
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	1	振振兮。	zhēn zhēn xī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	2	螽斯羽、	zhōng sī yǔ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	2	薨薨兮。	hōng hōng xī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	2	宜尔子孙、	yí ěr zǐ sūn
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	2	绳绳兮。	shéng shéng xī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	3	螽斯羽、	zhōng sī yǔ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	3	揖揖兮。	yī yī xī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	3	宜尔子孙、	yí ěr zǐ sūn
book-of-poetry/odes-of-zhou-and-the-south/zhs	Zhong SI	3	蛰蛰兮。	zhé zhé xī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	1	桃之夭夭、	táo zhī yāo yāo
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	1	灼灼其华。	zhuó zhuó qí huá
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	1	之子于归、	zhī zǐ yú guī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	1	宜其家室。	yí qí jiā shì
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	2	桃之夭夭、	táo zhī yāo yāo
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	2	有蕡其实。	yǒu fén qí shí
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	2	之子于归、	zhī zǐ yú guī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	2	宜其室家。	yí qí shì jiā 
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	3	桃之夭夭、	táo zhī yāo yāo
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	3	其叶蓁蓁。	qí yè zhēn zhēn
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	3	之子于归、	zhī zǐ yú guī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tao Yao	3	宜其家人。	yí qí jiā rén
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	1	肃肃兔罝、	sù sù tù jiē
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	1	椓之丁丁。	zhuó zhī zhēng zhēng
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	1	赳赳武夫、	jiū jiū wǔ fū
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	1	公侯干城。	gōng hóu gān chéng
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	2	肃肃兔罝、	sù sù tù jū
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	2	施于中逵。	shī yú zhōng kuí
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	2	赳赳武夫、	jiū jiū wǔ fū
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	2	公侯好仇。	gōng hóu hǎo qiú
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	3	肃肃兔罝、	sù sù tù jū
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	3	施于中林。	shī yú zhōng lín
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	3	赳赳武夫、	jiū jiū wǔ fū
book-of-poetry/odes-of-zhou-and-the-south/zhs	Tu Ju	3	公侯腹心。	gōng hóu fù xīn
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	1	采采芣苢、	cǎi cǎi fóu yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	1	薄言采之。	bó yán cǎi zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	1	采采芣苢、	cǎi cǎi fóu yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	1	薄言有之。	bó yán yǒu zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	2	采采芣苢、	cǎi cǎi fóu yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	2	薄言掇之。	bó yán duō zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	2	采采芣苢、	cǎi cǎi fóu yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	2	薄言捋之。	bó yán luō zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	3	采采芣苢、	cǎi cǎi fóu yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	3	薄言袺之。	bó yán jié zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	3	采采芣苢、	cǎi cǎi fóu yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Fu Yi	3	薄言襭之。	bó yán xié zhī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	1	南有乔木、	nán yǒu qiáo mù
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	1	不可休息。	bù kě xiū xī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	1	汉有游女、	hàn yǒu yóu nǚ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	1	不可求思。	bù kě qiú sī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	1	汉之广矣、	hàn zhī guǎng yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	1	不可泳思。	bù kě yǒng sī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	1	江之永矣、	jiāng zhī yǒng yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	1	不可方思。	bù kě fāng sī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	2	翘翘错薪、	qiáo qiáo cuò xīn
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	2	言刈其楚。	yán yì qí chǔ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	2	之子于归、	zhī zǐ yú guī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	2	言秣其马。	yán mò qí mǎ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	2	汉之广矣、	hàn zhī guǎng yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	2	不可泳思。	bù kě yǒng sī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	2	江之永矣、	jiāng zhī yǒng yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	2	不可方思。	bù kě fāng sī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	3	翘翘错薪、	qiáo qiáo cuò xīn
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	3	言刈其蒌。	yán yì qí lóu
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	3	之子于归、	zhī zǐ yú guī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	3	言秣其驹。	yán mò qí jū
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	3	汉之广矣、	hàn zhī guǎng yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	3	不可泳思。	bù kě yǒng sī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	3	江之永矣、	jiāng zhī yǒng yǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Han Guang	3	不可方思。	bù kě fāng sī
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	1	遵彼汝坟、	zūn bǐ rǔ fén
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	1	伐其条枚。	fá qí tiáo méi
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	1	未见君子、	wèi jiàn jūn zǐ
book-of-poetry/odes-of-zhou-and-the-south/zhs	Ru Fen	1	惄如调饥。	nì rú zhōu jī
